filename,model,macro_f1,TP_LOC,FP_LOC,FN_LOC,precision_LOC,recall_LOC,f1_LOC,TP_PER,FP_PER,FN_PER,precision_PER,recall_PER,f1_PER,TP_ORG,FP_ORG,FN_ORG,precision_ORG,recall_ORG,f1_ORG
NR_102.S_11.10.1978.xmi,spacy,0.25825290608396123,177,586,1025,0.23197903014416776,0.14725457570715475,0.18015267175572522,270,988,720,0.21462639109697934,0.2727272727272727,0.2402135231316726,474,914,813,0.3414985590778098,0.3682983682983683,0.3543925233644859
NR_102.S_12.11.1952.xmi,rule_based,0.037237214100284,86,2633,1230,0.0316292754689224,0.06534954407294832,0.042627013630731105,0,0,880,0.0,0.0,0.0,40,268,810,0.12987012987012986,0.047058823529411764,0.0690846286701209
NR_102.S_12.11.1952.xmi,flair,0.22170278272235902,177,363,1139,0.3277777777777778,0.1344984802431611,0.19073275862068967,268,561,612,0.3232810615199035,0.30454545454545456,0.31363370392042134,104,340,746,0.23423423423423423,0.1223529411764706,0.160741885625966
NR_102.S_12.11.1952.xmi,spacy,0.2962998863280146,360,709,956,0.33676333021515437,0.2735562310030395,0.3018867924528302,280,909,600,0.23549201009251472,0.3181818181818182,0.27066215563073953,267,571,583,0.31861575178997614,0.31411764705882356,0.31635071090047395
NR_102.S_12.11.2015.xmi,rule_based,0.09695871682498496,142,3282,1208,0.04147196261682243,0.10518518518518519,0.05948889819857562,0,0,1330,0.0,0.0,0.0,216,429,1006,0.33488372093023255,0.176759410801964,0.23138725227637924
NR_102.S_12.11.2015.xmi,flair,0.2962005917807087,247,342,1103,0.41935483870967744,0.18296296296296297,0.2547705002578649,603,633,727,0.4878640776699029,0.45338345864661656,0.4699922057677319,169,672,1053,0.20095124851367419,0.13829787234042554,0.1638390693165293
NR_102.S_12.11.2015.xmi,spacy,0.42540060025014204,373,581,977,0.3909853249475891,0.2762962962962963,0.3237847222222222,709,639,621,0.5259643916913946,0.5330827067669173,0.5294996265870052,561,870,661,0.3920335429769392,0.4590834697217676,0.4229174519411986
NR_102.S_16.05.1968.xmi,rule_based,0.04674506411927946,59,1930,1035,0.029663147310206132,0.05393053016453382,0.038274408044112876,0,0,772,0.0,0.0,0.0,52,213,703,0.19622641509433963,0.06887417218543046,0.10196078431372549
NR_102.S_16.05.1968.xmi,flair,0.09253728606583518,67,101,1027,0.39880952380952384,0.061243144424131625,0.10618066561014262,115,1711,657,0.06297918948521358,0.1489637305699482,0.08852963818321785,48,355,707,0.11910669975186104,0.06357615894039735,0.08290155440414508
NR_102.S_16.05.1968.xmi,spacy,0.1905445477249519,189,685,905,0.21624713958810068,0.17276051188299818,0.19207317073170732,146,893,626,0.14051973051010588,0.18911917098445596,0.1612368856985091,168,616,587,0.21428571428571427,0.22251655629139072,0.2183235867446394
NR_102.S_18.04.2002.xmi,rule_based,0.14709851551956812,3,7,13,0.3,0.1875,0.23076923076923075,0,0,23,0.0,0.0,0.0,2,4,11,0.3333333333333333,0.15384615384615385,0.21052631578947367
NR_102.S_18.04.2002.xmi,flair,0.2696296296296296,4,5,12,0.4444444444444444,0.25,0.32,11,11,12,0.5,0.4782608695652174,0.4888888888888889,0,2,13,0.0,0.0,0.0
NR_102.S_18.04.2002.xmi,spacy,0.4714975845410629,6,5,10,0.5454545454545454,0.375,0.4444444444444444,14,8,9,0.6363636363636364,0.6086956521739131,0.6222222222222223,4,6,9,0.4,0.3076923076923077,0.34782608695652173
NR_102.S_19.01.1949.xmi,rule_based,0.0606060606060606,0,107,105,0.0,0.0,0.0,0,0,82,0.0,0.0,0.0,10,14,76,0.4166666666666667,0.11627906976744186,0.1818181818181818
NR_102.S_19.01.1949.xmi,flair,0.11007371395588027,1,13,104,0.07142857142857142,0.009523809523809525,0.016806722689075633,20,84,62,0.19230769230769232,0.24390243902439024,0.21505376344086025,6,30,80,0.16666666666666666,0.06976744186046512,0.09836065573770493
NR_102.S_19.01.1949.xmi,spacy,0.27094309206006595,26,80,79,0.24528301886792453,0.24761904761904763,0.24644549763033177,26,86,56,0.23214285714285715,0.3170731707317073,0.26804123711340205,27,68,59,0.28421052631578947,0.313953488372093,0.29834254143646405
NR_102.S_21.01.1982.xmi,rule_based,0.05528466900021431,48,2248,817,0.020905923344947737,0.055491329479768786,0.030370136032900983,0,0,567,0.0,0.0,0.0,63,288,516,0.1794871794871795,0.10880829015544041,0.13548387096774195
NR_102.S_21.01.1982.xmi,flair,0.15200401857716409,113,236,752,0.3237822349570201,0.130635838150289,0.186161449752883,110,756,457,0.12702078521939955,0.19400352733686066,0.15352407536636428,57,344,522,0.14214463840399003,0.09844559585492228,0.1163265306122449
NR_102.S_21.01.1982.xmi,spacy,0.2523320631722281,263,497,602,0.3460526315789474,0.3040462427745665,0.3236923076923077,127,482,440,0.20853858784893267,0.2239858906525573,0.2159863945578231,128,471,451,0.21368948247078465,0.22107081174438686,0.2173174872665535
NR_103.S_04.06.1925.xmi,rule_based,0.018852689749174038,22,767,397,0.02788339670468948,0.05250596658711217,0.03642384105960265,0,0,405,0.0,0.0,0.0,3,9,283,0.25,0.01048951048951049,0.020134228187919465
NR_103.S_04.06.1925.xmi,flair,0.06745389392319094,30,96,389,0.23809523809523808,0.07159904534606205,0.11009174311926606,20,75,385,0.21052631578947367,0.04938271604938271,0.08,2,38,284,0.05,0.006993006993006993,0.012269938650306749
NR_103.S_04.06.1925.xmi,spacy,0.12622607539845201,71,440,348,0.13894324853228962,0.16945107398568018,0.15268817204301072,47,325,358,0.12634408602150538,0.11604938271604938,0.12097812097812098,22,111,264,0.16541353383458646,0.07692307692307693,0.10501193317422435
NR_103.S_05.07.1962.xmi,rule_based,0.09427953297304874,197,1185,775,0.14254703328509408,0.20267489711934156,0.167374681393373,0,0,458,0.0,0.0,0.0,28,46,383,0.3783783783783784,0.0681265206812652,0.11546391752577319
NR_103.S_05.07.1962.xmi,flair,0.18853465746039832,233,256,739,0.47648261758691207,0.2397119341563786,0.31895961670088985,87,517,371,0.14403973509933773,0.18995633187772926,0.16384180790960454,26,191,385,0.11981566820276497,0.06326034063260341,0.08280254777070063
NR_103.S_05.07.1962.xmi,spacy,0.2558106859102804,338,578,634,0.36899563318777295,0.3477366255144033,0.35805084745762716,92,326,366,0.22009569377990432,0.20087336244541484,0.21004566210045664,90,402,321,0.18292682926829268,0.21897810218978103,0.19933554817275748
NR_103.S_06.04.1922.xmi,rule_based,0.028501979414093426,19,586,376,0.03140495867768595,0.04810126582278481,0.038,0,0,404,0.0,0.0,0.0,10,58,343,0.14705882352941177,0.028328611898016998,0.047505938242280284
NR_103.S_06.04.1922.xmi,flair,0.1162249771246311,44,139,351,0.24043715846994534,0.11139240506329114,0.1522491349480969,56,170,348,0.24778761061946902,0.13861386138613863,0.17777777777777778,4,72,349,0.05263157894736842,0.0113314447592068,0.018648018648018648
NR_103.S_06.04.1922.xmi,spacy,0.15911268682576332,81,449,314,0.15283018867924528,0.20506329113924052,0.17513513513513512,67,393,337,0.14565217391304347,0.16584158415841585,0.15509259259259262,42,176,311,0.1926605504587156,0.11898016997167139,0.1471103327495622
