filename,model,macro_f1,TP_PER,FP_PER,FN_PER,precision_PER,recall_PER,f1_PER,TP_ORG,FP_ORG,FN_ORG,precision_ORG,recall_ORG,f1_ORG
05.11.2020_61._Sitzung.txt,bert,0.11529933481152992,1,16,23,0.058823529411764705,0.041666666666666664,0.048780487804878044,1,5,4,0.16666666666666666,0.2,0.1818181818181818
05.11.2020_61._Sitzung.txt,distilbert,0.025,1,15,23,0.0625,0.041666666666666664,0.05,0,5,5,0.0,0.0,0.0
06.03.2003_8._Sitzung.txt,rule_based,0.7,10,3,2,0.7692307692307693,0.8333333333333334,0.8,3,0,4,1.0,0.42857142857142855,0.6
06.03.2003_8._Sitzung.txt,flair,0.13043478260869565,3,8,9,0.2727272727272727,0.25,0.2608695652173913,0,3,7,0.0,0.0,0.0
06.03.2003_8._Sitzung.txt,spacy,0.5507692307692308,8,5,4,0.6153846153846154,0.6666666666666666,0.64,3,3,4,0.5,0.42857142857142855,0.4615384615384615
06.03.2003_8._Sitzung.txt,improved_spacy,0.6533333333333333,8,5,4,0.6153846153846154,0.6666666666666666,0.64,5,3,2,0.625,0.7142857142857143,0.6666666666666666
06.03.2003_8._Sitzung.txt,bert,0.2902097902097902,3,7,9,0.3,0.25,0.2727272727272727,2,4,5,0.3333333333333333,0.2857142857142857,0.30769230769230765
06.03.2003_8._Sitzung.txt,distilbert,0.2902097902097902,3,7,9,0.3,0.25,0.2727272727272727,2,4,5,0.3333333333333333,0.2857142857142857,0.30769230769230765
06.05.2004_60._Sitzung.txt,rule_based,0.7193548387096774,13,2,3,0.8666666666666667,0.8125,0.8387096774193549,3,0,4,1.0,0.42857142857142855,0.6
06.05.2004_60._Sitzung.txt,flair,0.3435897435897436,8,6,8,0.5714285714285714,0.5,0.5333333333333333,1,5,6,0.16666666666666666,0.14285714285714285,0.15384615384615383
06.05.2004_60._Sitzung.txt,spacy,0.47950089126559714,10,7,6,0.5882352941176471,0.625,0.6060606060606061,3,7,4,0.3,0.42857142857142855,0.3529411764705882
06.05.2004_60._Sitzung.txt,improved_spacy,0.5252525252525253,10,7,6,0.5882352941176471,0.625,0.6060606060606061,4,7,3,0.36363636363636365,0.5714285714285714,0.4444444444444444
06.05.2004_60._Sitzung.txt,bert,0.42051282051282046,8,6,8,0.5714285714285714,0.5,0.5333333333333333,2,4,5,0.3333333333333333,0.2857142857142857,0.30769230769230765
06.05.2004_60._Sitzung.txt,distilbert,0.3057471264367816,5,8,11,0.38461538461538464,0.3125,0.3448275862068966,2,6,5,0.25,0.2857142857142857,0.26666666666666666
06.10.2015_95._Sitzung.txt,rule_based,0.8214285714285714,9,6,4,0.6,0.6923076923076923,0.6428571428571429,2,0,0,1.0,1.0,1.0
06.10.2015_95._Sitzung.txt,flair,0.11538461538461539,3,10,10,0.23076923076923078,0.23076923076923078,0.23076923076923078,0,6,2,0.0,0.0,0.0
06.10.2015_95._Sitzung.txt,spacy,0.45104895104895104,7,6,6,0.5384615384615384,0.5384615384615384,0.5384615384615384,2,7,0,0.2222222222222222,1.0,0.3636363636363636
06.10.2015_95._Sitzung.txt,improved_spacy,0.45104895104895104,7,6,6,0.5384615384615384,0.5384615384615384,0.5384615384615384,2,7,0,0.2222222222222222,1.0,0.3636363636363636
06.10.2015_95._Sitzung.txt,bert,0.25396825396825395,3,11,10,0.21428571428571427,0.23076923076923078,0.22222222222222224,2,10,0,0.16666666666666666,1.0,0.2857142857142857
06.10.2015_95._Sitzung.txt,distilbert,0.21111111111111114,3,11,10,0.21428571428571427,0.23076923076923078,0.22222222222222224,1,7,1,0.125,0.5,0.2
06.12.2007_43._Sitzung.txt,rule_based,0.18951612903225806,2,13,14,0.13333333333333333,0.125,0.12903225806451615,1,1,5,0.5,0.16666666666666666,0.25
06.12.2007_43._Sitzung.txt,flair,0.03571428571428572,1,11,15,0.08333333333333333,0.0625,0.07142857142857144,0,0,6,0.0,0.0,0.0
06.12.2007_43._Sitzung.txt,spacy,0.1764705882352941,0,14,16,0.0,0.0,0.0,3,8,3,0.2727272727272727,0.5,0.3529411764705882
06.12.2007_43._Sitzung.txt,improved_spacy,0.1764705882352941,0,14,16,0.0,0.0,0.0,3,8,3,0.2727272727272727,0.5,0.3529411764705882
06.12.2007_43._Sitzung.txt,bert,0.2,0,9,16,0.0,0.0,0.0,2,2,4,0.5,0.3333333333333333,0.4
06.12.2007_43._Sitzung.txt,distilbert,0.0,0,9,16,0.0,0.0,0.0,0,2,6,0.0,0.0,0.0
07.07.2016_139._Sitzung.txt,rule_based,0.8548387096774193,11,5,4,0.6875,0.7333333333333333,0.7096774193548386,2,0,0,1.0,1.0,1.0
07.07.2016_139._Sitzung.txt,flair,0.5103448275862069,9,5,6,0.6428571428571429,0.6,0.6206896551724138,1,2,1,0.3333333333333333,0.5,0.4
07.07.2016_139._Sitzung.txt,spacy,0.5436507936507937,9,4,6,0.6923076923076923,0.6,0.6428571428571429,2,5,0,0.2857142857142857,1.0,0.4444444444444445
07.07.2016_139._Sitzung.txt,improved_spacy,0.5436507936507937,9,4,6,0.6923076923076923,0.6,0.6428571428571429,2,5,0,0.2857142857142857,1.0,0.4444444444444445
07.07.2016_139._Sitzung.txt,bert,0.25384615384615383,4,7,11,0.36363636363636365,0.26666666666666666,0.30769230769230765,1,7,1,0.125,0.5,0.2
07.07.2016_139._Sitzung.txt,distilbert,0.16666666666666669,4,5,11,0.4444444444444444,0.26666666666666666,0.33333333333333337,0,9,2,0.0,0.0,0.0
